Name	Set	Imagefile	Primary	Secondary	Race	Alignment	Rarity	Text	MPs	Specific	Skill	Mind	Direct	General	Prowess	Body	Corruption	Home	Unique	RegionType/Path	SiteType	Playable	GoldRing	GreaterItem	MajorItem	MinorItem	Information	Palantiri	Scroll	Hoard	Gear	Haven	Stage	Strikes	erratum	ice_errata	dreamcard
Guinarnen	MESL	mesl_guinarnen.jpg	Resource	Permanent-event	Ritual	Dual	-	"[MP: 1] Ritual. Playable during the site phase on a character at Fuinur's Well or Deeps of Fuinur. Tap a sage in the company and invert this card: the character is considered ""off to the side"" at one of the above named sites; discard any allies and followers he controls. The above named sites become hidden sites; any company moving to these sites must discard a Stolen Knowledge card it controls. Any sage at the above named sites may tap during the organization phase to reinvert this card: the character joins his company.  A character bearing Guinarnen receives +1 to prowess and body, +1 mind, and +2 to any rolls to remove disease and corruption cards on him."	-	-	-	-	-	-	-	-	-	place invert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Gusar	MESL	mesl_gusar.jpg	Resource	Faction	Man	Dual	-	[MP: 2] Unique. Playable at any site in Bozisha-Miraz if the influence check is greater than 10. Standard Modifications: if played at a Wondrous Maps site (+3), every diplomat in the company that taps (+2)     tap: transfer a horse ally to any character in the company with a home site in the Sunlands.	2	-	Light Calvary	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Haradwaith	MESL	mesl_haradwaith.jpg	Resource	Short-event	-	Dual	-	Playable during organization phase on a company moving without region cards. Company may move from a site of origin within following regions to a new site within following regions: Arysis, Bozisha-Miraz, Chelkar, Dune Sea, Erim Poa, Harondor, Haruzan, Isfahan, Kes Arik, Khand, Lurmsakun, Mirror of Fire, Ne Tava, Pezarsan, and Siakan. The site path is [eee]  and the hazard limit is increased by +2 to a minimum of 2.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Hidden Waters of Harad	MESL	mesl_hiddenwatersofharad2.jpg	Resource	Permanent-event	Quest-Side-A	Minion	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Hidden Waters of Harad	MESL	mesl_hiddenwatersofharad.jpg	Resource	Permanent-event	Quest-Side-A	Hero	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Honnin	MESL	mesl_honnin.jpg	Resource	Faction	Wose	Dual	-	[MP: 2] Unique. Playable at Auz Azunan or a site in Suza Sumar if the influence check is greater than 10. Standard Modifications: Woses (+2), if played at a site in Suza Sumar (+3)     tap: if in play at a site in Suza Sumar to lower the hazard limit for one of your companies moving through Suza Sumar by 1 (to a minimum of 2).	2	-	Light Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Hwanin	MESL	mesl_hwanin.jpg	Resource	Faction	Elf	Hero	-	[MP: 1(2)] Unique. Playable at Hau Nysrin if the influence check is greater than 10. Standard Modifications: Elves (+3), Dunedain (+1), Dwarves (-2), Men (-1). tap: take one Refuge from your play deck to your hand.     tap: allow Refuge to be played if the last region is a Border-land [b] or Desert [e] in the Sunlands.  This faction is worth 2 mp if Cult of Vatra is not in play.	1(2)	-	Light Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Junast's Guard	MESL	mesl_junastsguard.jpg	Resource	Faction	Man	Hero	-	[MP: 3] Unique. Playable at Tresti if the influence check is greater than 9. Standard Modifications: Well of Jadnoca is in play (+3), Cult of Vatra is in play (-3).     tap: at any time to have Moon affect one Desert [e] region as if it were a Wilderness [w] or a Shadow-land [s]	3	-	Heavy Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Karma of Aldarion	MESL	mesl_karmaofaldarion.jpg	Resource	Special Item	Helmet	Hero	-	"[MP: 3, CP: 2; DI: +3; Body: +1] Unique. Helmet. Playable at Deeps of Fuinur. If revealed with Great Secrets Buried There you may place this item at any site in a Deep Desert [e e] and play it there as if at an Under-deeps site.      +3 DI against Dunedain and Men with a home site in a region bordering on a Coastal Sea [c]. +1 to body.      A stored Reforging may be placed with this item to ""restore"" it. If restored, it is worth 5 mp a  and you may tap it to take Hair of Uinen from your play deck to your hand (reshuffle)."	3(5)	-	-	-	-	-	-	-	2.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Keepers of the True Flame	MESL	mesl_keepersofthetrueflame.jpg	Resource	Permanent-event	Cult	Minion	-	[MP: 1] Playable on a sage at a site in Sirayn. 	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Klorins Amulet	MESL	mesl_klorinsamulet.jpg	Resource	Special Item	Rune	Dual	-	[MP: 1; CP: 1] Unique. Playable at a site in Suza Sumar. Bearer cannot be the target of and is not affected by any disease card.     tap: discard a disease card from a character in the company.     tap: cancel a vermin attack.	1	-	-	-	-	-	-	-	1.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Master of Sands	MESL	mesl_masterofsands.jpg	Resource	Permanent-event	-	Hero	-	[MP: 1; Mind: +1; DI: +2] Unique. Playable at  Man-hold in Chennacatt, Isra, or Kirmlesa on a Man with a home site in The Sun-lands bearing Blade of Masra and Visor of Sirayn. Target makes a corruption check.  He receives +1 mind and corruption checks and +2 direct influence vs. factions playable in Irsa, Kirmlesra, or Chennacatt. Target becomes a leader and may only be controlled by a Wizard or GI. Discard this card if bearer does not bear Visor of Sirayn or Blade of Masra.	1	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Nar's Folk	MESL	mesl_narsfolk.jpg	Resource	Faction	Dwarf	Hero	-	[MP: 1(*)] Unique. Playable at Narad-dum if the influence check is greater then 9.  Standard Modifications: Dwarves (+2), Elves (-2), Men (+1). This faction is worth 1 extra mp (to a maximum of 3 mp) for every Dwarf-hold you have in active play in the Sunlands and/or the Uttersouth.     tap: shuffle one Tur Betark from discard pile into your play deck.	1(*)	-	Heavy Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Northern Bellakar	MESL	mesl_northernbellakar.jpg	Resource	Permanent-event	-	Hero	-	[MP: 1(3)] Playable if you have a Dunadan and a Man faction in play at sites in Felaya, and Engines of Defense in play  at Hazaj Tollin. Opponent's companies cannot enter Hazaj Tollin unless they move a faction to the site.      This card is worth 3 mp if you have Rebuild the Town in play at Nilulonde and you have a Tower Raided in play at a site in Bellakar or its adjacent regions.     Discard this card if you do not have a Man and a Dunadan faction in play at sites in Felaya. Cannot be duplicated.	1(3)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Oliphaunt	MESL	mesl_oliphaunt.jpg	Resource	Ally	Animal	Dual	-	[MP: 2; Mind: 2; P/B: 9/10] Animal. Playable at any Border-hold [B] in the Sunlands or the Uttersouth at which you have a Man faction in play. Discard if the controller's company moves through more than three regions or uses movement other than region or port movement. -2 to the body of any strike (or character in CvCC) that Oliphaunt taps to face. Cannot be duplicated on a given character.	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Orcs of the Ered Harmal	MESL	mesl_orcsoftheeredharmal.jpg	Resource	Faction	Orc	Minion	-	[MP: 1(*)] Unique. Playable at Mount Arysis if the influence check is greater than 9. Standard Modifications: Orcs (+2), Uruk-hai Orcs (-2)     This faction is worth 1 additional mp for every item placed with any version of Mount Arysis.	1(*)	-	Light Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Orcs of the Yellow Mountains	MESL	mesl_orcsoftheyellowmountains.jpg	Resource	Faction	Orc	Minion	-	[MP: 2] Unique. Playable at Fhul if the influence check is greater than 8. Standard Modifications: Leader with a home site in The Sun-lands or The Uttersouth (+2).	2	-	Light Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Path of Junast	MESL	mesl_pathofjunast.jpg	Resource	Permanent-event	-	Hero	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Ring of Elendil	MESL	mesl_ringofelendil.jpg	Resource	Special Item	Ring	Hero	-	[MP: 1(3); CP: 1(2); DI: +5] Unique. Ring. Playable by a Dunadan at a Dunadan-hold in the Sunlands, if you have Northern Bellakar and/or Southern Bellakar in play. Bearer becomes a leader. +5 DI against Dunadan characters and factions playable in Eriador and/or Greater Gondor. Values in brackets/parenthesis apply if you have Tarma of Ar-Pharazon in play, or if bearer is a Dunadan-lord.	1(3)	-	Dunadan	-	-	-	-	-	12.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Romestamo	MESL	mesl_romestamo.jpg	Resource	Permanent-event	-	Dual	-	Unique. Manifestation of Pallando. White and grey player only. Playable on a non-overt company at or moving to a site in Great Central Plains, Sunlands or Uttersouth. You may play spells on the company as if on Pallando (except Sacrifice of Form; no   required). Your rolls to remove corruption cards from Dunadan and Man characters in the company are modified by +2. Whenever a character in your company becomes wounded or is eliminated by a body check you may bring a card from your sideboard to your play deck (or vice versa).     Discard this card when Pallando enters play or you have 10 or more P. Invert this card during your untap phase; if inverted, discard this card at the end of the turn.	-	-	White Grey	-	-	-	-	-	-	company invert	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Sand Demon	MESL	mesl_sanddemon.jpg	Resource	Ally	Demon	Minion	-	[MP: 1; Mind: 2; P/B: 2/8]---Scout. Demon. Playable at any Ruins & Lairs [R] in a Desert [e], if Conjure the Tempest is succesfully played with the result for Demon.     tap: allow his company to move an extra region if the site path contains a Desert [e].     Discard Sand Demon if at or moving to a site not in the Sunlands, Mordor, or regions adjacent. Discard if there is a Coastal Sea [c] in its site path, or if River or Enchanted Stream affects the company.	1	-	Scout	-	-	-	-	-	-	tap	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Sea-helm of Ciryatan	MESL	mesl_seahelmofciryatan.jpg	Resource	Special Item	-	Minion	-	Unique. Playable on The Witch-king at any non-Free-hold site in the Sunlands, or at Lond Daer (does not tap the site).   Cannot be transferred. This item affects The Witch-king; he gains the ranger skill and is not taken back to hand on a body check result of 7. All your Dunadan characters cost 1 less influence to control.     If a spell targets his company, make a roll: if the result is greater than 6 the effects of the spell for your company are cancelled.        tap: take one Black Sails or a character manifestation of Adunaphel or Akhorahil from your discard pile to your hand.	-	-	Ringwraith	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0
Seeing-stones of Ankatare	MESL	mesl_seeingstonesofankatare.jpg	Resource	Special Item	-	Dual	-	"[MP: 2(3); CP: 3(2)] Unique. Playable at any hidden site in the Sunlands, if you discard (for no effect) a Lost Knowledge card from the company. Values in parenthesis apply if controlled by Manari Akaji or a Dunadan-lord.     tap: reveal a number of cards from your play deck equal to bearer's mind; set any 2 revealed cards ""off to the side"" with a site from your location deck that is not more regions away from bearer's current site than bearer's mind. You may still move to such a site and any player entering there may play these cards as if from hand. You may not have more than 2 resources off to the side with sites.   If bearer is Manari Akaji and controlls Fated Individual: +3 to number of cards revealed and to the regions removed."	2(3)	-	-	-	-	-	-	-	32.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Selen Haskas	MESL	mesl_selenhaskas.jpg	Resource	Ally	Maia	Dual	-	Unique. Maia. Playable at any site in Sirayn.  +2 to all riddling rolls done by characters in his company.    tap cancel an enviroment event affecting his company or an opponent's company, if at a site within the same region. May also be played by non-Ringwraith covert character. Discard if ever in an overt company, or if his company moves outside of Sirayn or its adjacent regions	2	-	Ranger Sage	3.0	-	-	4.0	10.0	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Siaken	MESL	mesl_siaken.jpg	Resource	Faction	Man	Dual	-	Unique. Playable at Ankruz,    if the influence check is greater than 9.  Standard Modifications: Variags of Khand (-4), Chyans (+2).     tap: bring one Horses or Steeds from your discard pile or sideboard to your play deck and shuffle	2	-	-	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Sirani	MESL	mesl_sirani.jpg	Resource	Faction	Man	Dual	-	[MP: 2(4)] Unique. Playable at Tul Harar or any Men-hold in Isra if the influence check is greater than 10.    Standard Modifications: Characters with a home site in Isra (+2), overt characters (-4), Anarikani (+2)     This faction is worth 4 mp if you receive mp for Army of the Southern Dragon, or if you have Tower Raided in play at a site in Isra, Kirmlesra or its adjacent regions.	2(4)	-	Heavy Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Slave-trader	MESL	mesl_slavetrader.jpg	Resource	Permanent-event	-	Minion	-	[MP: (1)] Playable on a Man or Half-orc character with a home site in Mordor, the Sunlands, the Great Central Plains, or the Utter South. If bearer is at a site in the same territory as one of his home sites where a character is held prisoner by a hazard host, he may tap (or discard a treasure from the company) to cancel all rescue-attacks and take this character prisoner with your company. The prisoner may be stored at any port site. This card gives 1 mp while you have a prisoner stored at a port site.	(1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Southern Bellakar	MESL	mesl_southernbellakar.jpg	Resource	Permanent-event	-	Hero	-	[MP: 1(3)] Playable if you have a Dunadan and a Man faction in play at sites in Bellazen, and Engines of Defense in play at Korlea. Opponent's companies cannot enter Korlea, unless they move a faction to the site.      This card is worth 3 mp if you have Ring of Elendil in play and a Dreams of Lore under Well of Ladnoca. Discard this card if you do not have a Man and a Dunadan faction in play at Korlea. Cannot be duplicated.	1(3)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Southron Scimitar	MESL	mesl_southronscimitar.jpg	Resource	Major Item	Weapon	Dual	-	[MP: 2; CP: 2; Prowess: +2] Playable only in the Sunlands. Weapon. Warrior only: +2 prowess (+3 prowess if bearer has a home site in the Sunlands) to a maximum of 8.	2	-	Warrior	-	-	-	-	-	2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Staff of Medra	MESL	mesl_staffofmedra.jpg	Resource	Special Item	Staff	Hero	-	[MP: 1; CP: 1; DI: +2] Unique. Staff. Playable at Tul Isra. +2 DI against Men with a home site in Isra or its adjacent regions. Bearer may automatically influence the Clan Masra faction.     tap: cancel the effects of Sand-storm for bearer's company.     tap: take Sand-storm from your discard pile to your hand.  Bearer makes a CP modified by -2 when this item becomes tapped.	1	-	-	-	-	-	-	-	1.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Storm-king of Ciryatandor	MESL	mesl_stormkingofciryatandor.jpg	Resource	Permanent-event	-	Minion	-	Black player only. Place this card on Akhorahil the Ringwraith if in play as your Ringwraith: he becomes a Warlord and a leader. You may play this card in lieu of a minor item in your starting company and start the game at Ny Chennacatt; Akhorahil gains this site as a home site.      If on Akhorahil, he may tap to take one Ill East Wind from your sideboard to your hand.     Discard this card to take Eyes of the Well from your discard pile to your hand. Cannot be duplicated.	-	-	Black Ringwraith	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0
Sun-lord - Dynasty	MESL	mesl_sunlord(dynasty).jpg	Resource	-	-	Minion	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Tarma of Ar-Pharazon	MESL	mesl_tarmaofarpharazon.jpg	Resource	Permanent-event	-	Dual	-	[MP: 2] Unique. Playable at Umbar if you have Black Numenoreans in play.      If you are a hero player your influence attempts against non-overt minion resources do no suffer a -5 modification. If you are a minion player your influence attempts by characters in a covert company against hero resources do not suffer a -5 modification.     Discard if you do not have Black Numenoreans in play.	2	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Tears of Ladnoca	MESL	mesl_tearsofladnoca.jpg	Resource	Permanent-event	-	Hero	-	Playable if Hidden Waters of Harad is rotated 360deg. Moon is considered a permanent-event. Discard Cult of Vatra if in play. You may discard this card to discard either one Sand-storm or one Drought.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Tedjin	MESL	mesl_tedjin.jpg	Resource	Faction	Man	Dual	-	[MP: 1(2)] Unique. Playable at a site in Dune Sea or Kes Arik if the influence check is greater than 8. This faction is worth 2 mp if you have a horse or camel faction in play.     tap: make Brigands playable keyed to a Desert [e] region with +1 to prowess and strikes this turn.	1(2)	-	Light Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
The Seawarden's Realm	MESL	mesl_theseawardensrealm.jpg	Resource	Permanent-event	-	Minion	-	[MP: (*)] Unique. Black player only. Playable on Pharacas or a Warlord, if at a site in Bellakar or its adjacent regions and you have Black Numenoreans in play. If on Pharacas he becomes a Warlord. Rotate this card 90deg each time opponent has to discard Northern Bellakar or Southern Bellakar from play, or when you seize a Port site. This card is worth 1 mp for each time rotated.	(*)	-	Black	-	-	-	-	-	-	place tap invert rotate	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
The Southern Hammer	MESL	mesl_thesouthernhammer.jpg	Resource	Special Item	Weapon	Hero	-	[MP: 3(5); CP: 2(3); Prowess: +2(+4)] Unique. Weapon. Playable at Evefalin Cavern-systems. Two-handed. Warrior only: +2 prowess (+4 if bearer is a Dwarf) to a maximum of 9. This item gives 3 corruption points to a Dwarf bearer, and 5 mp if stored at a Dwarf-hold in the Sunlands.       tap: take a strike a Dwarf in the company is facing.	3(5)	-	Warrior Two-handed	-	-	-	-	-	23.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Tica the Birdman	MESL	mesl_ticathebirdman.jpg	Resource	Ally	Maia	Dual	-	[MP: 2; Mind: 2; P/B: +7/8]--Ranger. Unique. Maia. Flying. Playable at The Tower of Birds by a Wose or a character with at least 7 prowess, after defeating Spirit of Oku-Tori's associated attack. Place this card with the Prisoner who now becomes an ally with a normal prowess +7; invert him if unwounded, you may transfer any items he controls.     tap: shuffle Hidden Ways from your discard pile into your play deck. If Hidden Ways is played on a ranger in the company, creatures may also not be played keyed to Jungle [j] regions.	2	-	Ranger Flying	-	-	-	-	-	-	invert-other	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Travelling Merchants	MESL	mesl_travellingmerchants.jpg	Resource	Faction	Man	Hero	-	[MP: (1)] Playable at any tapped or untapped non-Shadow-hold site in a Desert [e] region if the influence check is greater than 6. Standard Modifications: character with a home site in The Sunlands (+2)     After the successful influence attempt, this faction must be placed with the company. It may be stored for 1 mp at a Border- hold [B] in The Sunlands (not the site where it was played; only 1 per site). If one of your companies is at such a site, you may discard this faction to make information playable there and take one information resource from your discard pile to your hand.	(1)	-	Light Infantry	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Tur Betark	MESL	mesl_turbetark.jpg	Resource	Short-event	-	Dual	-	Playable at the end of the organization phase on a company containing a ranger. If the company moves with region movement, tap a ranger to move as if the following pairs of regions were adjacent: Chennacatt and Dushera, Isra and Dushera, Chennacatt and Gan, Isra and Gan, Sara Bask and Gan. The company faces an attack at the beginning of its movement/hazard phase:  Orcs -- 3 strikes with 7 prowess.   Alternatively, if the site moved to is in one of the regions listed above, the hazard limit is reduced by 2 (to a minimum of 2). Cannot be duplicated on a given company.	-	ranger	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Ulmodili	MESL	mesl_ulmodili.jpg	Resource	Faction	Animal	Hero	-	[MP: 2] Unique. Playable at any non-Haven site in a Coastal Sea [c] region in the Sunlands or the Uttersouth if the influence check is greater than 9. (no resources may be played to modify this attempt)  Standard Modifications: discard Favor of the Valar (+4), you are Cirdan or Imrahil (+2). Cannot move to non-Coastal Sea regions.     tap: after making a body check for a character moving through a Coastal Sea region to remove him from the company and place him at any Port or site in a Coastal Sea region.	2	-	Light Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Visi	MESL	mesl_visi.jpg	Resource	Faction	Man	Dual	-	[MP: 1(3)] Unique. Playable at Bozisha-Dar if the influence check is greater than 9. Standard Modifications: overt characters (-4), Leader, Lord or Warlord (+3)     Bodyguard may be played as a minion character at Bozisha-Dar. After a successful influence attempt against this faction you may bring one Bodyguard into play from your sideboard under control of the character that has made the influence attempt.  This faction is worth 3 mp to a non-black player.	1(3)	-	Heavy Infantry	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Visor of Sirayn	MESL	mesl_visorofsirayn.jpg	Resource	Special Item	Helmet	Hero	-	[MP: 3; CP: 2; P/B: +1/+1] Unique. Playable at any Under-deeps with a surface in the Sunlands. Helmet. +1 body (to a maximum of 10).     Warrior only: +1 prowess; +2 EI.      tap: heal bearer (from wounded to tapped); this item does not untap until bearer taps at a Haven [H] or oasis to untap it	3	-	Warrior	-	-2.0	-	-	-	2.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Well of Junast	MESL	mesl_wellofjunast.jpg	Resource	Permanent-event	-	Dual	-	[MP: (3)] Unique. Playable at Tresti. You may take this card from your sideboard to your hand if Hidden Waters of Harad is in play. If in play as a hero resource you may store Dreams of Lore at Tresti and place it with this card; any player may discard a Vile Fumes from a company at Tresti to discard one Dreams of Lore from this card. If in play as a minon resource you may store Vile Fumes at Tresti and place it with this card; any player may discard a Dreams of Lore from a company at Tresti to discard one Vile Fumes from this card. This card is worth 1 mp for each card stored with it.	(3)	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Well of Ladnoca	MESL	mesl_wellofladnoca.jpg	Resource	Permanent-event	-	Dual	-	[MP: 1(3)] Playable on an Oasis. Healing effects affect all characters within the same company at the site. Healing of Nimrodel may be played on a company leaving this site as if a Haven. If you heal a character controlled by an opponent at this site you receive 3 MP instead of 1. Discard this card if the site leaves active play, Vile Fumes is discarded by a company at any version of this site or if a creature keyed to the site eliminates a character at any version of this site.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Zurafa	MESL	mesl_zurafa.jpg	Resource	Ally	Horse	Dual	-	[MP: 1; Mind: 1: P/B: 1/7] Horse. Playable by a non-overt character at any tapped or untapped non-Haven site in a Desert [e] region or in Orgothraath. When moving through a Desert region each Zurafa in the company increases the maximum number of regions the company may move by 1 (to a maximum of 4).     tap: cancel a strike (not from an automatic-attack) against its bearer or itself.     tap: when CvCC is declared to tap all non-unique horse allies in opponent's company. 	1	-	-	1.0	-	-	-	-	-	tap	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Abandoned Caravansary	MESL	mesl_abandonedcaravansary.jpg	Site	-	-	Hero	-	(1)Traps---3 strikes with 7 prowessSpecial: If Rebuild the Town is played on this site it becomes an oasis.	-	-	-	-	-	-	-	-	-	-	-	Desert	Ruins & Lairs	Items(minor, major, gold ring)	yes	-	yes	yes	-	-	-	-	-	Hau Nysrin	-	-	0.0	-	1.0
Abandoned Caravansary	MESL	mesl_abandonedcaravansary2.jpg	Site	-	-	Minion	-	(1)Traps---3 strikes with 7 prowessSpecial: If Hold Rebuilt and Repaired is played on this site it becomes an oasis.	-	-	-	-	-	-	-	-	0.0	-	-	Desert	Ruins & Lairs	Items(minor, major, gold ring)	yes	-	yes	yes	-	-	-	-	-	Bozisha-Dar	-	-	0.0	-	1.0
Adun-Tarik	MESL	mesl_aduntarik.jpg	Site	-	-	Hero	-	(1)Men--- 3 strikes at 7 prowess; (2)Trolls---2 strikes with 8 prowessSpecial: Battleground. When Tower Raided is played at this site you may bring one resource specific to your avatar (or his race) from sideboard to hand.	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Shadow-hold	Items(minor, major, greater)	-	yes	yes	yes	-	-	-	-	-	Hau Nysrin	-	-	0.0	-	1.0
Adun-Tarik	MESL	mesl_aduntarik2.jpg	Site	-	-	Minion	-	(1)Men--- 3 strikes with 7 prowess (detainment); (2)Trolls--- 2 strikes with 8 prowess (detainment against overt companies)  *must only be faced if company plays a gold ring item.  Trap--- 1 strike with 10 prowess----Cannot be canceled and weapons do not modifyCannot be canceled and weapons do not modify	-	-	-	-	-	-	-	-	0.0	-	-	Wilderness	Shadow-hold	Items*(minor,major) ---battle-gear only	-	-	yes	yes	-	-	-	-	yes	Bozisha-Dar	-	-	0.0	-	1.0
Amrun	MESL	mesl_amrun.jpg	Site	-	-	Hero	-	(1)Men--- 4 strikes at 8 prowessSpecial: Haradrim factions playable at this site. If the Southrons faction is in play the roll is modified by -2.	-	-	-	-	-	-	-	-	-	-	-	Desert	Shadow-hold	Items(minor, major)	-	-	yes	yes	-	-	-	-	-	Hau Nysrin	-	-	0.0	-	1.0
Amrun	MESL	mesl_amrun2.jpg	Site	-	-	Minion	-	(1)Men---4 strikes with 8 prowess (detainment against covert companies)Special: Haradrim faction is playable at this site; any influence check against this faction at this site is modified by -2.	-	-	-	-	-	-	-	-	0.0	-	-	Desert	Shadow-hold	Information, Items(minor)	-	-	-	yes	yes	-	-	-	-	Minas Morgul	-	-	0.0	-	1.0
An Karagmir	MESL	mesl_ankaragmir.jpg	Site	-	-	Hero	-	(1)Men--- 3 strikes at 7 prowess (detainment)Special: Hidden site. A character with a home site in Sunlands must tap to reveal this site. *Reveal your hand at the beginning of the site phase.	-	-	-	-	-	-	-	-	-	-	unique	Border-land	Border-hold	Information*, Items(minor)	-	-	-	yes	yes	-	-	-	-	Hau Nysrin	-	-	0.0	-	1.0
An Karagmir	MESL	mesl_ankaragmir2.jpg	Site	-	-	Minion	-	(1)Men--- 3 strikes with 8 prowess  *must only be faced if company plays a gold ring item.  Trap--- 1 strike with 10 prowess----Cannot be canceled and weapons do not modifyCannot be canceled and weapons do not modifySpecial: Hidden site. A character with a home site in the Sunlands must tap to reveal this site.	-	-	-	-	-	-	-	-	0.0	-	-	Border-land	Border-hold	Items(minor, gold ring)	yes	-	-	yes	-	-	-	-	-	Minas Morgul	-	-	0.0	-	1.0
Ankruz	MESL	mesl_ankruz.jpg	Site	-	-	Hero	-	(1)Men--- 3 strikes at 6 prowess (detainment)Special: If a revealed agent moves to this site, you may tap this site to allow the agent to take another agent action the same turn (and move two regions if moving)	-	-	-	-	-	-	-	-	-	-	-	Desert	Border-hold	*	-	-	-	-	-	-	-	-	-	Elanthia	-	-	0.0	-	1.0
