Name	Set	Imagefile	Primary	Secondary	Race	Alignment	Rarity	Text	MPs	Specific	Skill	Mind	Direct	General	Prowess	Body	Corruption	Home	Unique	RegionType/Path	SiteType	Playable	GoldRing	GreaterItem	MajorItem	MinorItem	Information	Palantiri	Scroll	Hoard	Gear	Haven	Stage	Strikes	erratum	ice_errata	dreamcard
Son of Eomund	METI	meti_sonofeomund.jpg	Resource	Permanent-event	-	Hero	-	[MP: 0; Mind: +2; DI: +2; Prowess: +2] Unique. Playable on Eomer. You may start the game with this card in lieu of a minor item. Eomer becomes a leader. If in a company with another character with a home site in Gondor or Rohan: +2 to his mind, prowess and DI. 	-	-	Man	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Spear Shall Be Shaken	METI	meti_spearshallbeshaken.jpg	Resource	Permanent-event	Command	Atani-lord	-	[SP: 1, DI: -2] Atani-lord only. Command. Playable on a leader. Return any other command cards on target leader to your hand. -2 to target leader's DI (to a minimum of 0) and he may tap to untap all battle-gear items in the company.      Discard this card during CvCC (before strikes are assigned) to untap all unwounded characters in the company; Cvyou may not cancel the attack nor any of its strikes.	-	denethor, imrahil, theoden, vidugavia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0
The Hand That Gives Us Man's Flesh	METI	meti_thehandthatgivesusmansflesh.jpg	Resource	Permanent-event	-	Fallen-wizard	-	[SP: 3] Pallando or Saruman only. Tap your avatar during the organization phase to bring this card into play from the sideboard, if you have Bad Company in play and 6 SP or more. Your overt characters and minion battle-gear items are worth full mp.      Your Seize Prisoners are worth full mp and may be played at untapped sites. When you store Seize Prisoners at one of your Wizardhaven [H], you may play one Man or Dunadan character with a mind less than 6 from your hand as a trophy on one of your overt leaders at that site; it yields no kill mp.  Your Orcs with a mind equal to or lower than the number of Man and/or Dunadan characters borne as a trophy by overt leaders in their company cost no influence to control (unless at a Wizardhaven).	-	saruman-fw, pallando-fw	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	-	0.0	-	1.0
The Muster of Rohan	METI	meti_themusterofrohan.jpg	Resource	Permanent-event	-	Atani-lord	-	[MP: 1; SP: 3] Unique. Theoden King specific. Playable if you have in play at least: 6 P, Golden Hall of Edoras and 4 horse allies and/or animal factions. The prowess of automatic-attacks at sites in Rohan is modified by +3.     tap: take one man character from your discard pile to your hand during your organization phase or modify an influence attempt by Theoden while at a site in Rohan or Gap of Isen by +5.	-	Theoden	-	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	-	0.0	-	1.0
The Rohirrim	METI	meti_therohirrim.jpg	Resource	Permanent-event	-	Atani-lord	-	[SP: 2] Theoden King specific. Playable during the organization phase on a company containing a Man leader with a home site in Rohan. There is no limit to the size of this company and it may contain two leaders (in addition to an avatar leader). Discard this card if no character in the company has a home site in Rohan, or if two or more characters do not have a home site in Rohan or Gap of Isen (or if such a character is a leader). Cannot be duplicated on a given company.	-	Theoden	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	1.0
The Spell Endured	METI	meti_thespellendured.jpg	Resource	Permanent-event	Lore	Dual	-	Lore. Playable on your avatar or a sage with a mind of 8 or more. Tap target character. Whenever one of your resources must be discarded as the result of exhausting a play deck, you may make a CP for target character and (if still in play afterwards) discard this card instead. Cannot be duplicated on a given character.	-	Lore	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
The Three Hunters	METI	meti_thethreehunters.jpg	Resource	Permanent-event	-	Hero	-	Playable on a company containing Aragorn II, Gimli and Legolas. If these three characters are in the company and no other characters or allies, the company may move up to two additional regions and you may play Fellowship on the company (at any site, as if four characters were present).      You may discard this card to bring one Fellowship or Lucky on His Friends from your discard pile to your play deck and shuffle. Cannot be duplicated.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Tokens of War	METI	meti_tokensofwar.jpg	Resource	Short-event	-	Hero	-	"Diplomat only. Playable on an influence attempt. All battle-gear items (except Wizard's Staff) in the diplomat's company are placed ""off to the side"": the influence attempt receives a bonus equal to the combined mp of all items placed aside. The items are returned to their previous bearers if the attempt is successful; they are discarded if the attempt fails. May also be played during opponent's site phase."	-	-	Diplomat	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Valour in Battle	METI	meti_valourinbattle.jpg	Resource	Permanent-event	Trophy	Hero	-	[MP; 1] Warrior only. Trophy. Playable during the site phase on an untapped warrior, if you have a Dwarf, Dunadan, Elf, or Man faction in play normally worth 2 mp or more; the site must be a Ruins & Lairs [R], Shadow-hold [S] or Dark-hold [D] in the same or an adjacent region as the site where the faction is playable. The warrior faces an attack: Troll -- 1 strike with 13 prowess (cannot be cancelled, redirected or made ineffectual). Cannot be duplicated at a given site.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Wandlimb	METI	meti_wandlimb.jpg	Resource	Ally	Ent	Hero	-	[MP: 2; MInd: 3; P/B: 5/10]---Sage. Unique. Ent. Playable at any tapped or untapped site where Entwives was brought into play. May not be attacked by automatic-attacks or hazards keyed to her site. Discard Wandlimb if her company moves and does not contain an Ent.     tap: cancel the effects of an environment hazard that targets her company's current site or region. 	2	-	Sage	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
We Must Join With Him	METI	meti_wemustjoinwithhim.jpg	Resource	Permanent-event	-	Minion	-	Black player or Saruman only. Playable on Isengard, if you have a character there bearing Palantir of Orthanc. Store the Palantir. Isengard becomes one of your Darkhavens [K]. Additionally, your companies may contain two Orc leaders.    Black player only: your companies may move with starter movement to Isengard from Dol Guldur or Carn Dum (and vice versa). Discard this card when Isengard leaves active play, or when any opponent has a non-hazard manifestation of Saruman in play.	-	-	Black	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
What of the Dawn?	METI	meti_whatofthedawn.jpg	Resource	Short-event	Environment	Minion	-	Environment. Playable on a minion or overt company. Cancels the effects of one environment hazard for the company this turn. Alternatively, make a roll to attempt to cancel any one hazard short-event (or permanent event if Skies of Fire is in play) played on the company or an associated entity before it resolves: if the result is greater than 6, the event is discarded.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Wild Boar of Everholt	METI	meti_wildboarofeverholt.jpg	Resource	Permanent-event	Trophy	Hero	-	[MP: (2)] Unique. Trophy. Playable at the start of the movement/ hazard phase (before any hazards are played) on a company moving through at least 2 Wilderness [ww]. The company faces an attack: Animal -- 1 strike with 12/6 prowess/body. If the attack is not defeated, discard this card. Otherwise, ttap a Man character to put this card under his control. No mp are received until this card in stored at a Man-hold.	(2)	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Willowshanks	METI	meti_willowshanks.jpg	Resource	Ally	Ent	Hero	-	[MP: 2; Mind: 3; P/B: 4/7] Unique. Ent. Playable at a tapped or untapped Miraearon. May not be attacked by hazards keyed to her site or by automatic-attacks. May not move, unless Cast aside Regret and Fear is successfully played on her (as if a character). Discard if she moves to a Man-hold or is not in the company of an Elf, Ent, or Wizard. You may wound Willowshanks to wound a Man character at her current site (both must make a body check).     tap: take one Memories of Axe-wielders from your discard pile to your hand.    	2	-	-	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Wolves of Isengard	METI	meti_wolvesofisengard.jpg	Resource	Faction	Wolf	Minion	-	[MP: 1(*)] Unique. Playable at a tapped or untapped Isengard if the influence check is greater than 12. Standard Modifications: manifestation of Saruman in the company (+3), remove a character in the company from the game (+7).    Any wolf ally in your company at Isengard may be placed with this card during the site phase. For every 2 wolf allies placed with this card, it is worth 1 extra  MP and all Wolf attacks keyed to Gap of Isen or Rohan or at sites therein receive +1 strike. During your organization phase you may play any wolf ally under this card on a character at Isengard.	1(*)	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Amon Lhaw	METI	meti_amonlhaw.jpg	Site	-	-	Hero	-	(1)Opponent may play as an automatic-attack one non-unique hazard creature from his hand normally keyed to Shadow-hold.Special: When leaving this site, a company may move as if Dagorlad and Rohan were adjacent.	-	-	-	-	-	-	-	-	-	-	unique	Shadow-land	Ruins & Lairs	Information	-	-	-	-	yes	-	-	-	-	Lorien	-	-	0.0	-	1.0
Amon Lhaw	METI	meti_amonlhaw2.jpg	Site	-	-	Minion	-	(1)Opponent--- may play as an automatic-attack one non-unique hazard creature from his hand normally keyed to Border-hold or Rohan.Special: When leaving this site, a company may move as if Dagorlad and Rohan were adjacent.	-	-	-	-	-	-	-	-	-	-	unique	Shadow-land	Ruins & Lairs	Information	-	-	-	-	yes	-	-	-	-	Dol Guldur	-	-	0.0	-	1.0
Barad Tathren	METI	meti_baradtathren.jpg	Site	-	-	Hero	-	(1)Spiders---2 strikes with 7 prowessSpecial: Swamp. Hidden site. A company must discard a Lost Knowledge card it controls to reveal this site. Only nonU creatures may be keyed to this site.	-	-	-	-	-	-	-	-	-	-	-	Border-land	Ruins & Lairs	Items(minor, gold ring)	yes	-	-	yes	-	-	-	-	-	Lorien	-	-	0.0	-	1.0
Barad Tathren	METI	meti_baradtathren2.jpg	Site	-	-	Minion	-	(1)Spiders---2 strikes with 7 prowessSpecial: Swamp. Hidden site. A company must discard a Lost Knowledge card it controls to reveal this site. Only nonU creatures may be keyed to this site.	-	-	-	-	-	-	-	-	-	-	-	Border-land	Ruins & Lairs	Items(minor, gold ring)	yes	-	-	yes	-	-	-	-	-	Minas Morgul	-	-	0.0	-	1.0
Helm's Deep	METI	meti_helmsdeep.jpg	Site	-	-	Hero	-	(1)Men---3 strikes with 8 prowess (detainment)0	-	-	-	-	-	-	-	-	-	-	-	Border-land	Border-hold	faction-Men of Westfold; Items(minor, major*)---*battle-gear	-	-	yes	yes	-	-	-	-	yes	Lorien	-	-	0.0	-	1.0
Helm's Deep	METI	meti_helmsdeep2.jpg	Site	-	-	Minion	-	(1)Men---3 strikes with 8 prowess *	-	-	-	-	-	-	-	-	0.0	-	-	Border-land	Border-hold	Items(minor, major) 	-	-	yes	yes	-	-	-	-	-	Geann a-Lisch	-	-	0.0	-	1.0
Isildur's Tomb	METI	meti_isildurstomb.jpg	Site	-	-	Hero	-	(1)Animal---(eagles)-1 strikes with 11 prowess; detainment against hero companies 0	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Ruins & Lairs	Items(minor; major*); * sapling of the white tree only	-	-	yes	yes	-	-	-	-	-	Rivendell	-	-	0.0	-	1.0
Isildur's Tomb	METI	meti_isildurstomb2.jpg	Site	-	-	Minion	-	(1)Animals---(eagles)-1 strikes with 11 prowess	-	-	-	-	-	-	-	-	0.0	-	-	Wilderness	Ruins & Lairs	Information, Items(minor)	-	-	-	yes	yes	-	-	-	-	Geann a-Lisch	-	-	0.0	-	1.0
Lind-or-Burum	METI	meti_lindorburum.jpg	Site	-	-	Hero	-	(1)Awakened Plant---1 strike with 10 prowess (attacker chooses, an ent may tap to cancel this attack.Special: Treebeard may be played at this site.	-	-	-	-	-	-	-	-	-	NOT_MAP	-	Wilderness	Ruins & Lairs	Information	-	-	-	-	yes	-	-	-	-	Lorien	-	-	0.0	-	1.0
Lind-or-Burum	METI	meti_lindorburum2.jpg	Site	-	-	Minion	-	(1)Awakened Plant---1 strike with 10 prowess (attacker chooses, an ent may tap to cancel this attack.*	-	-	-	-	-	-	-	-	-	NOT_MAP	-	Wilderness	Ruins & Lairs	Information	-	-	-	-	yes	-	-	-	-	Dol Guldur	-	-	0.0	-	1.0
Turukulon's Lair	METI	meti_turukulonslair.jpg	Site	-	-	Hero	-	Nearest Haven:  RivendellPlayable:  Items (minor, gold ring)Automatic-attacks:  Dragon - 2 strikes with 9 prowessSpecial:  Dunland, Fangorn, Valinor in Battle may be played at this site regardless of the requirement to have a faction in play.	-	-	-	-	-	-	-	-	-	-	-	w	Border-hold	-	yes	-	-	yes	-	-	-	yes	-	Rivendell	-	-	0.0	-	1.0
Turukulon's Lair	METI	meti_turukulonslair2.jpg	Site	-	-	Minion	-	Nearest Darkhaven:  Geann-a-LischPlayable:  Items (minor, gold ring)Automatic-attacks:  Dragon - 2 strikes with 9 prowessSpecial:  Dunland, Fangorn, Share of the Treasure is playable from the sideboard as if in your hand at this site.	-	-	-	-	-	-	-	-	-	-	-	w	Border-hold	-	-	-	-	-	-	-	-	yes	-	Geann a-Lisch	-	-	0.0	-	1.0
