Name	Set	Imagefile	Primary	Secondary	Race	Alignment	Rarity	MPs	Specific	Skill	Mind	Direct	General	Prowess	Body	Corruption	Home	Unique	RegionType/Path	SiteType	Playable	GoldRing	GreaterItem	MajorItem	MinorItem	Information	Palantiri	Scroll	Hoard	Gear	Haven	Stage	Strikes	erratum	ice_errata	dreamcard	Text
Gandalf's Staff	MEDF	medf_gandalfsstaff.jpg	Resource	Permanent-event	Staff	Hero	-	1	-	Wizard	-	-	-	-	-	1.0	attach tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Unique. Playable on a staff borne by Gandalf. Discard if the staff is not borne by Gandalf. Gandalf makes a CC when this card taps. TAP: at any time to give +2 to Gandalf's prowess and body against a strike. TAP: during the long-event phase to reduce the hazard limit for Gandalf's company by one (to a minimum of 2) if moving to a new site this turn.      
Gimli's Axe	MEDF	medf_gimlisaxe.jpg	Resource	Permanent-event	Axe	Hero	-	1	-	Dwarf	-	-	-	1.0	-	1.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Unique. Playable on a Dwarven Axe borne by Gimli. +1 to Gimli's prowess. You may assign strikes to Gimli regardless of his status. Discard if the Dwarven Axe is not borne by Gimli. 
Glades of Flowering Stone	MEDF	medf_gladesoffloweringstone.jpg	Resource	Permanent-event	-	Dwarf-lord	-	(*)	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	-	0.0	-	1.0	"Unique. Dwarf-lord only. Playable on The Gem-deeps if you have a Dwarf-lord there and The Gem-deeps or Glittering Caves is a Haven [H] or Border-hold [B]. You may place any of your Dwarves here ""off to the side"" with this card. Characters (and cards they control) placed with this card do not give any MP; during the organization phase you may bring them into play at the site. While there is a Dwarf with this card, the site does not leave play. For every two Dwarves placed with it, this card gives 1 faction MP (to a maximum of 4) and the prowess and strikes of all attacks at the site are reduced by 1 (to a minimum of 1)."
Great Achievement	MEDF	medf_greatachievement.jpg	Resource	Permanent-event	-	Fallen/Lord	-	(1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	1.0	Place this card on your avatar if he is in play. If this card is on your avatar and you receive any MP for one of the following resources, place it with that resource: Clean the Greenwood, Rescue Prisoners, Into the Smoking Cone, Fate of the Ithil-stone, King under the Mountain, Pass the Doors of Dol Guldur, Reconquest of Khazad-dum, Towers Destroyed, Tower Raided. Cannot be duplicated on a resource. Target resource now gives full MP, and this card gives 1 MP. Discard if target resource is discarded.
Great Miners	MEDF	medf_greatminers.jpg	Resource	Permanent-event	-	Dwarf-lord	-	(2)	Dwarf-lord	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	-	0.0	-	1.0	Dwarf-lord only. Playable if you have 5 CP or more. You may play Delver's Harvest and Earth-eater at any of your Under-deeps Dwarf-holds (as if at Deep Mines). Additionally, your Gems of Arda, Mithril, Map to Mithril, Vein of Arda, The Arkenstone, and other ore resources in play are each worth full MP. If you have stored at least three different of such cards, this card gives 2 MP. Cannot be duplicated by a player.
Halls of Khazad-dum	MEDF	medf_hallsofkhazaddum.jpg	Resource	Permanent-event	-	Hero	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable during the site phase on Moria, if you have Return to Old Dwellings in play there and a company with a Dwarf majority. The company faces 3 attacks (cannot be cancelled): Orcs -- 5 strikes with 8 prowess; Orcs -- 3 strikes with 11 prowess; Troll -- 1 strike with 14 prowess. Afterwards, tap a Dwarf with mind 5 or more in the company or discard this card. Discard any Invade Their Domain played on Moria. Moria becomes a Border-hold [B]. Discard if Invade Their Domain is played on Moria. Cannot be duplicated by a given player.
His Beard Long and Forked	MEDF	medf_hisbeardlongandforked.jpg	Resource	Permanent-event	-	Dual	-	-	-	Dwarf	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a Dwarf with a mind of five or more (four or more if a Longbeard). Target character becomes a leader and may tap to untap a Dwarf in his company. You may start the game with this card in lieu of playing a minor item.
Hoard Gathering	MEDF	medf_hoardgathering.jpg	Resource	Permanent-event	-	Hero	-	(*)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Choose one of the following types when you play this card: hoard, ore, ring, or treasure. If you have stored at least three different resources of the chosen type, this card is worth one third of the combined normal MP of these stored resources (round down; to a minimum of 1). Each of your stored resources may only count towards one copy of Hoard Gathering. This card is worth full MP to a Dwarf-lord player.
Hunting Orcs	MEDF	medf_huntingorcs.jpg	Resource	Long-event	-	Hero	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Each player may take one Wondrous Maps from his sideboard to his hand during the end-of-turn phase. Wondrous Maps can be played if the last region is a Wilderness [w] or a Dark-domain [d]. Cannot be duplicated.
Ironfists	MEDF	medf_ironfists.jpg	Resource	Faction	Dwarf	Hero	-	3	-	-	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Unique. Playable at Nurunkhizdin, or at Mount Gundabad if Return to Old Dwellings is in play at the site, if the influence check is greater than 11. Standard Modifications: Ironfist Dwarves (+3), Longbeard Dwarves (-3). TAP: make non-unique ore resources playable at the above named sites this turn.
Ironfoot	MEDF	medf_ironfoot.jpg	Resource	Permanent-event	Armor	Fallen/Lord	-	-	-	Dain	-	-	-	-	1.0	1.0	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0	Unique. Armor. Place this card on Dain II if he is in play. +1 body to a maximum of 10. TAP: give Dain +2 prowess against a strike from an Animal, Orc, Spider, or Wolf attack. TAP: during the organization phase to take one Leg It Double Quick from your discard pile to your hand.
Jewel-healer	MEDF	medf_jewelhealer.jpg	Resource	Permanent-event	-	Fallen/Lord	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	1.0	Playable on a sage or non-warrior Dwarf at one of your Havens [H] (or in your starting company). Tap target character and a jewel or ore resource in his company, and make a CC: if he is still in play afterwards, one wounded Dwarf in the company may make a body check modified by -2 and (if still in play afterwards) heal from wounded to tapped.
Khazadshathur	MEDF	medf_khazadshathur.jpg	Resource	Special Item	Helmet	Hero	-	2	-	-	-	1.0	-	-	2.0	2.0	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Unique. Helmet. Playable at Goblin-gate. +1 DI against Dwarves. +2 to body to a maximum of 9. Dwarf only: Cancels all dark enchantments targeting the bearer or cards he controls. TAP: give +3 to bearer's prowess against a non-combat attack.
King of Seven Houses	MEDF	medf_kingofsevenhouses.jpg	Resource	Permanent-event	-	Dwarf-lord	-	1	Dwarf-lord	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	-	0.0	-	1.0	Dwarf-lord only. Playable during the site phase on your Dwarf-lord, if he is at a Dwarf-hold and bears The One Ring. Up to 3 different avatar hazard manifestations which create an attack may now attack his company (resolve separately; cannot be cancelled; one strike of each attack must be assigned to the Dwarf-lord). Opponent may play these from hand, discard pile, or play deck, or use events in play (discard after the attack if not defeated). Afterwards, if your Dwarf-lord is unwounded, make a roll and add 1 for each King of Seven Houses in play. If the result is less than 5, your Dwarf-lord is eliminated; if greater than 8, you win the game. Only one King of Seven Houses may be played per turn. You may return this card to hand during the organization phase.
Kingdom of Old Restored	MEDF	medf_kingdomofoldrestored.jpg	Resource	Permanent-event	-	Hero	-	(*)	-	-	-	-	3.0	-	-	-	attach tap invert rotate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a site where you have defeated an at home Dragon or you have Return to Old Dwellings in play. +3 to your GI. The site becomes a Border-hold [B] and a Dwarf-hold. While you have a Dwarf at the site, rotate this card 90deg during your end-of-turn phase. It gives 1 MP for each time rotated (to a maximum of 8), reduced by the number of factions (and cards played on these) opponent has in play at sites in the same territory (or in an adjacent region). Discard if it gives -1 MP or less, or the site is a Ruins & Lairs [R]. It is worth full MP to a Dwarf-lord player. Cannot be duplicated by a player.
Knowledge of Arda's Treasures	MEDF	medf_knowledgeofardastreasures.jpg	Resource	Permanent-event	-	Dwarf-lord	-	-	Dwarf-lord	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	1.0	Dwarf-lord only. Playable on a Dwarf-lord. If he bears a Dwarven Ring, it is worth full MP, and you may play any ore resources at his non-Haven surface site that are normally playable at its adjacent Under-deeps site. Additionally, you may tap the Dwarven Ring to take one ore resource playable at his site from your discard pile to your hand; the Dwarf-lord makes a CC modified by +2.
Last of the Seven	MEDF	medf_lastoftheseven.jpg	Resource	Permanent-event/Short-event	-	Dwarf-lord	-	-	Thrain	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	1.0	Thrain specific. Playable on a Dwarven Ring borne by Thrain. Discard if he does not bear the ring. It gives 2 fewer MP and 2 fewer corruption points. Thrain makes a CC during his untap phase for each other Dwarven Ring in play; if he fails, discard a character in his company (ignore other effects). Cannot be duplicated. As a short-event, playable on Thrain if no Dwarven Ring is in play. +2 prowess, +1 body, +2 DI, and you may keep one more card in your hand this turn; Thrain makes a CC modified by -2. Cannot be duplicated on a given turn.
Lock Nor Bar May Hinder	MEDF	medf_locknorbarmayhinder.jpg	Resource	Short-event	-	Hero	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable during the organization phase on a company with a character controlling Rescue Prisoners. You may bring a character into play with the company, regardless of the company's current site, the presence of an avatar, or the one character per turn limit. The character may be taken from your hand or discard pile.
Lord of Dwarrowdelf	MEDF	medf_lordofdwarrowdelf.jpg	Resource	Permanent-event	-	Dwarf-lord	-	-	Dwarf-lord	-	-	-5.0	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	-	0.0	-	1.0	Unique. Dwarf-lord only. Playable if you have 8 SP or more, on your Dwarf-lord at Moria or one of its adjacent sites. +5 DI against Dwarves. Your Halls of Khazad-dum, Return to Old Dwellings, and Reconquest of Khazad-dum are each worth full MP (if any). Unless Balrog of Moria has been defeated, discard this card if your Dwarf-lord is at a site not in Redhorn Gate or its adjacent regions nor with Moria as adjacent site.
Lust for Treasure	MEDF	medf_lustfortreasure.jpg	Resource	Permanent-event	-	Elf-lord	-	(1)	Thranduil	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0	Thranduil of Mirkwood specific. Playable if a treasure or ring is in play. Reveal a treasure item from sideboard and place it face-down with this card. Opponent then places both cards with a Dwarf-hold or site containing a hoard in Wilderland or its adjacent regions; the site may come from any location deck (opponent's choice) and does not leave play while the item is placed with it. Any version of the item may be played by any player at any version of the site. Keep this card with the item; it can only be discarded when the item leaves play, it gives 1MP if stored.
Mighty Was the Fallen	MEDF	medf_mightywasthefallen.jpg	Resource	Permanent-event	-	Hero	-	(1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a company if a character normally worth 2 MP or more has been eliminated from the company this turn (not by a CC). Discard if the company contains fewer than two characters. Store this card when the company is at a Haven [H]; if stored it gives 1 MP. Cannot be duplicated for an eliminated character.
Miner's Pick	MEDF	medf_minerspick.jpg	Resource	Minor Item	Weapon	Dual	-	-	-	-	-	-	-	1.0	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Weapon. +1 prowess to a maximum of 4. +1 to the company's Under-deeps movement rolls. Cannot be used by a Hobbit.
Mining Settlement	MEDF	medf_miningsettlement.jpg	Resource	Permanent-event	-	Dwarf-lord	-	-	Dwarf-lord	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0	Dwarf-lord only. Playable on a Dwarf-hold, or on a Ruins & Lairs [R] that is an ancient Dwarf-ruin or is in a mountain region. May also be played during the site phase, after any attacks at the site have been faced. The site becomes a Dwarf-hold and one of your Lordhavens [H]. If it already was a Lordhaven, it is protected. Nothing is considered playable as written on the site card. Attacks against your companies here receive -1 to their prowess and strikes (to a minimum of 1). Discard after a Dragon or Spawn attack at the site.
Mithrandir	MEDF	medf_mithrandir.jpg	Resource	Permanent-event	-	Hero	-	-	-	-	-	-	-	-	-	-	company invert	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Unique. Manifestation of Gandalf. Playable on a non-overt company without an avatar. You may play spells on the company as if on Gandalf (except True Fana; ignore any required CC). Additionally, when the company moves to a Shadow-hold [S] or Dark-hold [D], after cards are drawn opponent must reveal to you 3 hazards from his hand (or else his whole hand). Discard if you have 10 SP or more, when Gandalf enters play, or you play Sacrifice of Form (place Sacrifice of Form in your MP). Invert this card during your untap phase; if inverted, discard it at the end of your turn.
More Than Meets the Eye	MEDF	medf_morethanmeetstheeye.jpg	Resource	Permanent-event	-	Dwarf-lord	-	-	Dwarf-lord	-	-	-3.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	1.0	Dwarf-lord only. If played as a starting stage card, your starting company may include Hobbits. Place this card on your Dwarf-lord if in play. +3 DI against Hobbits. You may play To Fealty Sworn at any site after successfully playing a Dwarf faction there. Additionally, during the organization phase you may bring a Hobbit character into play at his home site from the discard pile, if you tap two Hobbits or four Dwarves in your company at the site. Cannot be duplicated by a given player.
Mornaugrim	MEDF	medf_mornaugrim.jpg	Resource	Faction	Dwarf	Dual	-	2(4)	-	-	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Unique. Playable at Mines of Angurath if the influence check is greater than 10. Standard Modifications: Dwarves (+3), overt and hero characters (-3), any one Orc faction in play at a site in Mordor or its adjacent regions (-3). This faction gives 4 MP if you have a Dwarven Ring in active play. TAP: take Reforging, Dark Forges, or The Iron-pit from your discard pile to your hand.
New Tunnels	MEDF	medf_newtunnels.jpg	Resource	Permanent-event	-	Fallen/Lord	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0	Playable on Deep Mines or an Under-deeps Haven [H]. The Way Is Shut does not affect your companies moving to or from this site. You may reveal for a company moving from this site another Deep Mines as new adjacent site (the required movement roll is 0). Place this card with the new Deep Mines site, as well as a surface site from your location deck in the same or an adjacent region as the site of departure's surface site (or two regions away if you discard from play Earth-eater); the attached surface site need not be a protected Wizardhaven and does not leave play until the Deep Mines site leaves play.
No Mouse Unnoticed	MEDF	medf_nomouseunnoticed.jpg	Resource	Permanent-event	-	Dwarf-lord	-	-	Balin	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0	Unique. Balin specific. Place this card on Balin if he is in play. Balin may make a CC and (if still in play afterwards) look at a card placed on-guard at his company's site.
Not Badly Off	MEDF	medf_notbadlyoff.jpg	Resource	Permanent-event	-	Dwarf-lord	-	-	Thorin	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	-	0.0	-	1.0	Unique. Thorin specific. Playable if you have 10 SP or more, and you receive any MP for Hoard Gathering or have stored at least three major items at Blue Mountain Dwarf-hold. Each of your Dwarves with Blue Mountain Dwarf-hold as a home site receives +1 to his CC and +1 mind; if such a character now has 3 mind, he gives 1 character MP and does not cost any influence to control.
Oakenshield	MEDF	medf_oakenshield.jpg	Resource	Permanent-event	Shield	Fallen/Lord	-	-	-	-	-	-	-	-	1.0	1.0	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0	Unique. Shield. Place this card on Thorin II if he is in play. +1 body to a maximum of 10. TAP: allow Thorin to face a strike from an attack against his company, regardless of the attack's normal abilities or his status. TAP: during your end-of-turn phase to take Block from your discard pile to your hand.
Old Grudge	MEDF	medf_oldgrudge.jpg	Resource	Permanent-event	-	Dual	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	All Dwarves in play receive +1 prowess against Orcs (+2 for Longbeards), Trolls, Drakes, and Dragons (+2 for Ironfists). Discard when an attack of these types is defeated by a company with at least one Dwarf. Cannot be duplicated.
Origin of Stone	MEDF	medf_originofstone.jpg	Resource	Permanent-event	Command	Dual	-	-	-	Leader	-	-2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Command. Playable on a Dwarf leader during the organization phase. Return all other command cards on target leader to your hand when this card is played. -2 to the leader's DI (to a minimum of 0). +1 prowess to all Dwarves in his company, and +1 to the company's Under-deeps movement rolls. You may return this card to your hand during any organization phase. Cannot be duplicated in a given company.
Pale Enchanted Gold	MEDF	medf_paleenchantedgold.jpg	Resource	Special Item	Hoard Treasure	Dual	-	1	-	-	-	-	-	-	-	2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Hoard item. Treasure. Playable at any tapped or untapped site that contains a hoard. Counts as major item for the purpose of Dragon-sickness. Discard to cancel an attack by Dwarves or Men against the company (or a detainment attack by Elves). Alternatively, discard to give +4 to an influence attempt against a Man or Dwarf character, ally, or faction.
Pipe	MEDF	medf_pipe.jpg	Resource	Minor Item	-	Hero	-	-	-	-	-	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Unless bearer is an Elf, he may tap during the end-of-turn phase and make a CC to bring Longbottom Leaf, Smoke Rings, Pipe Weed, or Old Toby from your discard pile to your play deck and shuffle; if he is Gandalf or Saruman, you may take it into your hand instead.
Pipe Weed	MEDF	medf_pipeweed.jpg	Resource	Short-event	-	Hero	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a non-Elf character bearing a Pipe or with a home site in Eriador. Tap the character. You may look at the top five cards of your play deck and place them back on top in any order you choose. Character makes a CC (modified by -2 if he is a Hobbit).
Pity Mixed with Horror	MEDF	medf_pitymixedwithhorror.jpg	Resource	Short-event	-	Hero	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a character. Target character must make a CC for each corruption card he controls; after each successful CC, discard the corruption card. This card may also be played as a hazard.
Pocket Handkerchief	MEDF	medf_pockethandkerchief.jpg	Resource	Minor Item	-	Hero	-	-	-	-	-	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Cannot be included with a starting company (unless it contains a Hobbit). Discard to cancel any card effect this turn that would return the bearer to your hand (or that would discard him, if bearer is a Hobbit).
Profitable Trade	MEDF	medf_profitabletrade.jpg	Resource	Permanent-event	-	Dual	-	(2)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Place this card in your MP. Any unique faction you have in play (except Animal, overt, and special factions) may be placed with this card. If there is a faction with this card, additional factions must have been played at different sites in the same or an adjacent region (or in the same territory). This card gives 2 MP if there are at least three factions of different race placed with it.
Promise of Treasure	MEDF	medf_promiseoftreasure.jpg	Resource	Permanent-event	-	Fallen/Lord	-	-	-	-	1.0	-	-	-	-	-1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0	Playable on a non-avatar Dwarf in your avatar's company (or in your starting company). +1 to his CC and +1 mind. Your Return to Old Dwellings are each worth full MP. Discard if target character transfers an item he controls to another character. Cannot be duplicated on a character.
Ravens of Northern Rhovanion	MEDF	medf_ravensofnorthernrhovanion.jpg	Resource	Faction	Animal	Hero	-	1	-	Light Infantry	-	-	-	-	-	-	tap	unique	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Unique. Playable at any site in Northern Rhovanion, if the influence check is greater than 8. Standard Modifications: Carc or Roac the Raven is in the company (+3). Longbeard Dwarves and characters with Dale or Lake-town as a home site may play this faction at a tapped site. TAP: give +2 to an influence check against a hero faction playable at a site in Northern Rhovanion, Southern Rhovanion, Dorwinion, or Iron Hills.
Reconquest of Khazad-dum	MEDF	medf_reconquestofkhazaddum.jpg	Resource	Permanent-event	-	Hero	-	(5)	-	-	-	-	-	-	-	-	invert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable if you have Halls of Khazad-dum in play. Balrog players must use the minion version for Moria. Invert this card if one of your companies has defeated a manifestation of Balrog of Moria. If inverted, this card gives 5 MP and all versions of Moria become a Free-hold [F] and a Dwarf-hold; replace its automatic- attacks with: Dwarves -- 4 strikes with 10 prowess (detainment against hero companies; cancelled against your companies). Discard if Halls of Khazad-dum is not in play. Cannot be duplicated by a given player.
Restored to its Owner	MEDF	medf_restoredtoitsowner.jpg	Resource	Permanent-event	-	Hero	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a hero item that can be stored at a specific site or hold, or that has a race-specific bonus or ability. Target item may be stored at the mentioned site(s), or at a hold of the race for which it gives a bonus or ability; if stored there it gives MP as if borne by a character of the hold's race (even to a Lord-player).
Return to Old Dwellings	MEDF	medf_returntoolddwellings.jpg	Resource	Permanent-event	-	Hero	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable during the site phase on an ancient Dwarf-ruin with an automatic-attack. The company faces all automatic-attacks again, with +2 to prowess and strikes. Then, opponent searches his sideboard, play deck, or discard pile for a creature playable at the site, which attacks the company. None of these attacks can be cancelled. Afterwards, tap a Dwarf at he site or discard this card. Discard any Invade Their Domain in play at the site. The site becomes a Ruins & Lairs [R]. Its automatic-attacks have their number of strikes reduced to one. It does not leave play until this card is discarded. Discard if a minion faction or Invade Their Domain is played at a version of the site. Cannot be duplicated on a site.
Shimmer of Hope	MEDF	medf_shimmerofhope.jpg	Resource	Short-event	-	Hero	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Playable on a company at an Under-deeps surface site which is a Dark-hold [D], Shadow-hold [S], or Ruins & Lairs [R]. The company may move an additional region when moving this turn, or discard as many corruption cards as there are strikes in the site's first automatic-attack. Cannot be duplicated on a given turn.
Son of Dain	MEDF	medf_sonofdain.jpg	Resource	Permanent-event	-	Dwarf-lord	-	-	Dwarf-lord	-	-	-3.0	-	-1.0	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0	Unique. Dwarf-lord only. Playable on Thorin III Stonehelm. He becomes a leader. +1 prowess against Men. If Dain II has been eliminated, you may take this card from your sideboard to your hand and Thorin III receives +3 DI. If you are Dain, Thorin III requires 4 points of influence to control and may only be controlled by Dain or GI. TAP: during your end-of-turn phase to take a non-unique Dwarf from your discard pile to your hand.
Son of Fundin	MEDF	medf_sonoffundin.jpg	Resource	Permanent-event	-	Dwarf-lord	-	-	Balin	-	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0	Unique. Balin specific. If this is a starting stage card, one of your starting minor items may be Share of the Treasure. Place this card on Balin if he is in play. TAP: during your your end-of-turn phase to take one Lord of Dwarrowdelf, Orc-mail, Return to Old Dwellings, or a non-unique Dwarf character from your discard pile to your hand.
Son of Nain	MEDF	medf_sonofnain.jpg	Resource	Permanent-event	-	Dwarf-lord	-	-	Dain	-	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0	Unique. Dain specific. If this is a starting stage card, one of your starting minor items may be Necklace of Silver and Pearls. Place this card on Dain if he is in play. TAP: during your end-of-turn phase to take Kingdom of Old Restored, Mining Settlement, Strength from the Ered Engrin, or a non-unique Dwarf character from your discard pile to your hand.
Son of Thrain	MEDF	medf_sonofthrain.jpg	Resource	Permanent-event	-	Dwarf-lord	-	-	Thorin	-	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0	Unique. Thorin specific. If this is a starting stage card, one of your starting minor items may be Thror's Map. Place this card on Thorin if he is in play. TAP: during your end-of-turn phase to take King under the Mountain, Old Prejudice, Master of Esgaroth, or a non-unique Dwarf character from your discard pile to your hand.
Son of Thror	MEDF	medf_sonofthror.jpg	Resource	Permanent-event	-	Dwarf-lord	-	-	Thrain	-	-	-	-	-	-	1.0	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0	Unique. Thrain specific. If this is a starting stage card, one of your starting minor items may be Lost Tome. Place this card on Thrain if he is in play. TAP: during your end-of-turn phase to take Last of the Seven, Lord of Dwarrowdelf, or Test of Form from your discard pile to your hand.
Songs of the Old	MEDF	medf_songsoftheold.jpg	Resource	Short-event	Song	Hero	-	-	-	Dwarf	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Dwarf only. Song. Untap all instrument items in the company. Additionally, you may take an instrument item playable at the Dwarf's site from your discard pile to your hand. If the Dwarf is at an ancient Dwarf-ruin and bears an instrument, you may take a Dwarf only or Dwarf-lord only resource (not Songs of the Old) instead.
Strength from the Ered Engrin	MEDF	medf_strengthfromtheeredengrin.jpg	Resource	Permanent-event	-	Dwarf-lord	-	-	Dain	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	1.0	Unique. Dain specific. Attacks created by Dragon hazard manifestations against your companies at or moving to a site in Wilderland or The Northern Waste receive -1 to their strikes, prowess, and body (to a minimum of 2) for each Dwarf faction you have in play at sites in these territories. Discard when you defeat such a modified attack.
Swordmaster	MEDF	medf_swordmaster.jpg	Resource	Permanent-event	-	Dual	-	1	-	Sage	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0	Sage only. Playable during the site phase on a sage at a site where Information is playable. Tap sage and site. The sage gains the warrior skill. If he is already a warrior, he can use two weapons (or a two-handed weapon and a shield; he receives the bonus from both items). If he uses two weapons, he cannot use a shield. Cannot be duplicated on a character.
The Seven Houses	MEDF	medf_thesevenhouses.jpg	Resource	Permanent-event	-	Dwarf-lord	-	(*)	Dwarf-lord	-	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	1.0	Unique. Dwarf-lord only. Playable if you have in play at least 7 SP and two non-Longbeard Dwarves of different descent (e.g. Firebeard, Ironfist, etc.). Discard if these conditions do not exist. This card gives 1 MP for each of your Dwarf factions in play. TAP: during your end-of-turn phase to take a Dwarf faction or non-unique Dwarf from your discard pile to your hand.
