Name	Set	Imagefile	Primary	Secondary	Race	Alignment	Rarity	MPs	Specific	Skill	Mind	Direct	General	Prowess	Body	Corruption	Home	Unique	RegionType/Path	SiteType	Playable	GoldRing	GreaterItem	MajorItem	MinorItem	Information	Palantiri	Scroll	Hoard	Gear	Haven	Stage	Strikes	erratum	ice_errata	dreamcard	Text
The White Hand	MEWH	mewh_thewhitehand.jpg	Resource	Permanent-event	-	Fallen-wizard	Rare	6	Saruman	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	3.0	-	0.0	-	0.0	"Unique. Saruman specific. Playable on Saruman if he has the following in play: at least 12 stage points, at least 3 factions, A Strident Spawn, and Saruman's Machinery. Cannot be duplicated.  ""...set upon it was a great stone, carved and painted in the likeness of a long White Hand.""-LotRIII "
The White Wizard	MEWH	mewh_thewhitewizard.jpg	Resource	Permanent-event	-	Hero	Rare	2	-	Wizard	-	2.0	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	"Unique. Playable on a Wizard with Sacrifice of Form. +2 to his direct influence, +1 to all of his corruption checks. Discard if Saruman is in play as an opposing Wizard.   ""'Yes, I am in white now... Indeed I am Saruman, one might almost say, Saruman as he should have been.'""-LotRIII "
Thrall of the Voice	MEWH	mewh_thrallofthevoice.jpg	Resource	Permanent-event	-	Fallen/Lord	Common	-	-	-	-1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	1.0	-	0.0	"Instead of a normal character, during your organization phase you may bring into play one character (including a minion agent) with up to a 6 mind. Place this card with the character. -1 to his mind to a minimum of 1. Such a character may also be in your starting company.  ""...for those who it conquered the spell endured when they were far away...""-LotRIII "
Truths of Doom	MEWH	mewh_truthsofdoom.jpg	Resource	Permanent-event	-	Fallen-wizard	Uncommon	-	Pallando	-	-	-	6.0	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	4.0	-	0.0	-	0.0	"Unique. Pallando specific. Your general influence is increased by 6 points. You may only use 2 of these 6 points to control characters.  ""When the Numenoreans strayed from reverence for the Powers, then they made sacrifice in the mighty temple built upon the slopes of once-sacred Meneltarma."" -Kuduk Lore "
Vile Fumes	MEWH	mewh_vilefumes.jpg	Resource	Special Item	Technology	Minion	Uncommon	1	-	-	-	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Technology. Playable at a tapped or untapped Shadow-hold [S], Dark-hold [D], or a site with a Dwarf-automatic-attack. Discard during the site phase at a Border-hold [B] or Shadow-hold [S] to make all versions of the site Ruins & Lairs [R]. Its normal automatic-attacks are replaced with: Gas-each character faces 1 strike with 7 prowess (cannot be canceled). Keep Vile Fumes with the site until the site is discarded or returned to its location deck.  
War-forges	MEWH	mewh_warforges.jpg	Resource	Permanent-event	-	Fallen/Lord	Uncommon	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	0.0	Playable on one of your protected Wizardhavens [W] (not by Radagast). You may tap War-forges to make an additional non-hoard, non-unique minor item playable at this site this turn (if the site is tapped or not). The item may be taken from your discard pile or sideboard. Discard when this deck is discarded or returned to your location deck. Cannot be duplicated on a given site. 
White Light Broken	MEWH	mewh_whitelightbroken.jpg	Resource	Short-event	Magic	Minion	Uncommon	-	-	Sorcery	-	-	-	-	-	4.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Magic. Sorcery. Playable on a sorcery-using character. All of his corruption checks are modifiedby +2 for the rest of the turn. Alternatively, playable on a sorcery-using Fallen-wizard. -4 to his stage points (to a minimum of 3) for the rest of the turn. Unless the sorcery-user is a Ringwraith, he makes a corruption check. 
Wild Horses	MEWH	mewh_wildhorses.jpg	Resource	Faction	Animal	Hero	Rare	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Playable at any tapped or untapped non-Haven site in Rohan, Southern Rhovanion, Khand, Dorwinion, Horse Plains, or Harondor if the influence check is greater than 11.  Standard Modifications: Men with home sites in the regions listed above (+3). Tap this faction to allow any company with one of these regions listed above in its site path to move up to 1 additional region. 
Wild Hounds	MEWH	mewh_wildhounds.jpg	Resource	Faction	Animal	Dual	Uncommon	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	0.0	Playable at any tapped or untapped Ruins & Lairs [R] in a Wilderness [w] if the influence check is greater than 11.  Standard Modifications: if Radagast is your Wizard (+3). Discard this faction to cancel an automatic-attack at a Ruins & Lairs [R] or an attack keyed to Wilderness [w] or Ruins & Lairs [R]. May also be used as a minion resource card that is only playable by a character in a covert company. 
Winged Change-master	MEWH	mewh_wingedchangemaster.jpg	Resource	Permanent-event	-	Fallen-wizard	Rare	-	Radagast	-	-	8.0	19.0	-	-	-2.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	1.0	-	0.0	Radagast specific. Shapeshifter. Place this card on Radgast if he is in play. Return this card to your hand: when you play another Shapeshifter card or, if you choose, during your organization phase. In addition to adopting the given attributes, Radagast's skills become Scout/Diplomat. If not other characters or allies (except his Black Bird) are in his company: Radagast may move to a new site with no region card maximum, he has no site path, and he is considered to move through no regions. Radagast may bear, but not use, items. 
Wizard's Myrmidon	MEWH	mewh_wizardsmyrmidon.jpg	Resource	Permanent-event	-	Fallen-wizard	Common	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	0.0	"Playable on one of your non-Fallen-wizard characters. +1 to his direct influence. The character requires 3 points of influence to control and may only be controlled by general influence or a Fallen-wizard.  Cannot be duplicated by a given player.  ""'He is bold and cunning. Even now he plays a game with peril and wins a throw.'""-LotRIIII "
Wizard's Trove	MEWH	mewh_wizardstrove.jpg	Resource	Permanent-event	-	Fallen/Lord	Rare	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	0.0	You may play The White Tree at one of your Wizardhavens [W] if Sapling of the White Tree is stored there. Place Wizard's Trove with The White Tree-which is worth full Marshaling points. Your Wizardhaven [W] become protected. Ignore the text of The White Tree. Alternatively, you may store one miscellaneous Marshaling point card at one of your Wizardhavens [W]. Any reference to the site where the card can normally be stored are transferred instead to the Wizardhaven [W]. Place Wizard's Trove with the stored card-which is worth full Marshaling points. 
Deep Mines	MEWH	mewh_deepmines.jpg	Site	site	-	Fallen/Lord	Common	-	-	-	-	-	-	-	-	-	-	-	Under-deeps	Ruins & Lairs	-	-	-	-	-	-	-	-	-	-	Lord-haven	3.0	-	1.0	1.0	0.0	"A company may move to this site only from one of your protected Wizardhavens [W] and only if you have more than 6 stage points. The protected Wizardhaven is the surface site for Deep Mines (i.e., the sites are adjacent and the movement roll required to move between them is 0). You receive the three stage points if any of your companies are at the site. May be duplicated in a location deck.   ""'The lodes lead away north towards Carahadras, and down into darkness.'""-LotRII  "
Isengard	MEWH	mewh_isengard.jpg	Site	site	-	Fallen-wizard	Common	-	-	-	-	-	-	-	-	-	-	unique	Border-land	Wizardhaven	-	-	-	-	-	-	yes	-	-	-	Isengard	-	-	0.0	-	0.0	"Special: If one of your companies is at this site, all attacks against it are canceled.   ""A strong place and wonderful was Isengard, and long it had been beautiful; and there great lords had dwelt, the wardens of Gondor upon the West, and wise men that watched the stars.""-LotRIII  "
Rhosgobel	MEWH	mewh_rhosgobel.jpg	Site	site	-	Fallen-wizard	Common	-	-	-	-	-	-	-	-	-	-	unique	Dark-domain	Wizardhaven	-	-	-	-	-	-	-	-	-	-	Rhosgobel	1.0	-	1.0	1.0	0.0	Special: Only Radagast's companies may use this card. This site is a protected Wizardhaven [W]. If one of your companies is at this site, all attacks against it are canceled. Any of your companies moving to or from Rhosgobel is not considered to be moving through Southern Mirkwood (including one less Dark-domain [d] in their site path). You receive the stage points if any of your companies are at this site.  
The White Towers	MEWH	mewh_thewhitetowers.jpg	Site	site	-	Fallen-wizard	Common	-	-	-	-	-	-	-	-	-	-	unique	Wilderness	Wizardhaven	-	-	-	-	-	-	yes	-	-	-	The White Towers	-	-	0.0	-	0.0	"Special: If one of your companies is at this site, all attacks against it are canceled.   ""Tales of the Second Age say that the towers of the Tower Hills were raised by Gil-galad, and thither the King would repair to gaze westward through the palantir of Elostirion.""-Kuduk Lore  "
